id,common_material_id,source_material_code,source_cpse,source_description,canonical_material_key,membership_type,accepted_edge_candidate_ids,reviewer_ids,evidence_snapshot_hashes
97fb7835-c9c7-5a2d-b077-1fc0cfaf863d,CMM-ELECTR-2E6C25-001,CPCL-810730,CPCL,HRC FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
5e461a0d-6d2b-5fd9-aaba-094565b0e258,CMM-ELECTR-2F413F-001,ONGC-834832,ONGC,POWER CABLE 50 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|50_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
37c3862f-ee95-5a6b-bc6a-3dc07cc0d650,CMM-ELECTR-2F449C-001,ONGC-746038,ONGC,HRC CARTRIDGE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
bb803287-3091-5812-9301-f0817ba391ee,CMM-ELECTR-2F67B8-001,ONGC-274526,ONGC,POWER CABLE 6 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
aee425c5-3b9a-5732-b1cf-91e13ef41b09,CMM-ELECTR-2FEC54-001,ONGC-163836,ONGC,HRC CARTRIDGE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
6d300eec-813c-5893-911c-e8c5f5975e7b,CMM-ELECTR-30CB29-001,IOCL-950831,IOCL,16 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
5243c691-acf9-524c-a3da-a9026be47b27,CMM-ELECTR-31C333-001,IOCL-307579,IOCL,HRC CARTRIDGE 5 A,ELECTRICAL|FUSE|CERAMIC|5_A|IS_13703,STANDALONE,,,
2401d294-71f1-56a4-85d5-06478659b39f,CMM-ELECTR-33E9B1-001,IOCL-710365,IOCL,CARTRIDGE FUSE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
aa438e16-1e9e-5937-be26-552b46df9504,CMM-ELECTR-36FBF8-001,IOCL-644169,IOCL,HRC CARTRIDGE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
90ab52af-8a12-5221-8044-81554037a7b5,CMM-ELECTR-3735E8-001,CPCL-274506,CPCL,HRC CARTRIDGE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
5f4c5e38-f464-5139-bff9-30f3ae5e6e35,CMM-ELECTR-374FB7-001,IOCL-204911,IOCL,HRC CARTRIDGE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
31bd0089-33b5-5478-87d3-660c65e3abaa,CMM-ELECTR-384BDE-001,IOCL-416641,IOCL,POWER CABLE 50 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|50_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
173dbaec-9ef3-59d0-9414-e51863720d90,CMM-ELECTR-393648-001,ONGC-586058,ONGC,HRC FUSE 5 A,ELECTRICAL|FUSE|CERAMIC|5_A|IS_13703,STANDALONE,,,
3733e9ba-b91d-5833-baf8-83d610807da3,CMM-ELECTR-396403-001,HPCL-497524,HPCL,POWER CABLE 35 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|35_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
cd3603ea-696f-5b6a-9be3-15f3323d86a8,CMM-ELECTR-3A0AFE-001,ONGC-868514,ONGC,HRC CARTRIDGE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
db816c3d-06ee-583f-b727-9f1f472eb935,CMM-ELECTR-3A2969-001,HPCL-558709,HPCL,XLPE CABLE 10 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|10_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
958effde-b22b-5397-a734-325ce97a9256,CMM-ELECTR-3BB667-001,ONGC-781255,ONGC,2.5 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
cb85e1b5-b615-519d-bf1e-cf8844570097,CMM-ELECTR-3C3463-001,IOCL-917126,IOCL,HRC FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
582fbe74-6bfd-5bbf-a62f-c1cb93ed95e1,CMM-ELECTR-3D60A2-001,CPCL-841788,CPCL,XLPE CABLE 16 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|16_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
ace05e47-f336-5917-9539-d635b5f9adea,CMM-ELECTR-3EAFC1-001,CPCL-825360,CPCL,HRC FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
7a96b02c-985e-5265-9c6b-5e3175c1ae73,CMM-ELECTR-3F482A-001,HPCL-418186,HPCL,HRC FUSE 5 A,ELECTRICAL|FUSE|CERAMIC|5_A|IS_13703,STANDALONE,,,
3b17c3d1-2a57-55ea-a676-9e2a301aeefe,CMM-ELECTR-3F6904-001,ONGC-810750,ONGC,CARTRIDGE FUSE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
30bdb9e4-41d3-50b1-a8a1-4ef556f58f7f,CMM-ELECTR-3FB63E-001,CPCL-923113,CPCL,HRC CARTRIDGE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
cc8f4a54-c6d0-5834-8336-9a3aa592dc50,CMM-ELECTR-422FA9-001,ONGC-934389,ONGC,16 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|16_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
6654ce36-d41b-5336-a71e-fc69bd8a45a6,CMM-ELECTR-434328-001,HPCL-618041,HPCL,XLPE CABLE 35 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|35_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
39127e9f-2e82-5408-9c3b-c01b020d9a04,CMM-ELECTR-4ADAFA-001,HPCL-278481,HPCL,CARTRIDGE FUSE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
95d7b403-2610-520c-8543-c6fbdf2b4672,CMM-ELECTR-4B13A7-001,HPCL-361998,HPCL,POWER CABLE 2.5 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
5af440f7-1ba5-5989-bfb8-a728f4c562a5,CMM-ELECTR-4C8190-001,ONGC-821663,ONGC,XLPE CABLE 16 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
273ee582-a3d2-505c-a65c-9e0fc5694613,CMM-ELECTR-4DCDA1-001,HPCL-563481,HPCL,CARTRIDGE FUSE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
58881e3a-30f0-56df-9729-fdb342a15205,CMM-ELECTR-4F29EB-001,IOCL-481306,IOCL,CARTRIDGE FUSE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
0e6a29d6-d965-5164-9953-ad4e807d700b,CMM-ELECTR-527784-001,CPCL-256287,CPCL,XLPE CABLE 2.5 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
dc9d9f94-c9d5-595a-bffc-dcd0a30cea85,CMM-ELECTR-52F2EF-001,IOCL-636489,IOCL,HRC CARTRIDGE 5 A,ELECTRICAL|FUSE|CERAMIC|5_A|IS_13703,STANDALONE,,,
47610947-9235-5073-82cc-07c38d8d700a,CMM-ELECTR-54A389-001,HPCL-988629,HPCL,XLPE CABLE 6 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
e8e944b8-37ce-5010-822a-39a6b9f02906,CMM-ELECTR-54B143-001,CPCL-738428,CPCL,2.5 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
1ff304f6-69fc-5451-a04d-f524c354d381,CMM-ELECTR-5509C2-001,IOCL-782148,IOCL,50 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|50_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
f533106f-433d-5891-b2f5-f4fe695126ac,CMM-ELECTR-5599E0-001,IOCL-795356,IOCL,XLPE CABLE 50 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|50_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
02ac18cd-e935-5d69-b05a-fd3536991012,CMM-ELECTR-56096B-001,CPCL-747521,CPCL,CARTRIDGE FUSE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
d55ac5a7-5dff-5040-a0ad-31e4e064ffea,CMM-ELECTR-5738E9-001,ONGC-911956,ONGC,HRC FUSE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
95588727-eda5-5d3c-929b-7d7e5f480f48,CMM-ELECTR-57406A-001,ONGC-587360,ONGC,POWER CABLE 25 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|25_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
6675834e-b32c-5478-b446-28842914cb06,CMM-ELECTR-575FCB-001,CPCL-656255,CPCL,HRC FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
b254b016-b917-515c-ba69-743c58dfd979,CMM-ELECTR-59DCC4-001,ONGC-985759,ONGC,HRC CARTRIDGE 5 A,ELECTRICAL|FUSE|CERAMIC|5_A|IS_13703,STANDALONE,,,
b0710f2c-5cee-57d5-b5ff-fc09620e50cf,CMM-ELECTR-5A5D8B-001,HPCL-785802,HPCL,HRC FUSE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
b3758c2c-58c4-5960-a162-2a2215c9dcb4,CMM-ELECTR-5A6ED9-001,IOCL-788698,IOCL,4 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
65c8d811-2628-50c9-b235-b12c11dbdfde,CMM-ELECTR-5CF02B-001,IOCL-319076,IOCL,XLPE CABLE 16 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
a94c9bf1-5d22-51af-9a2c-b3b55835105c,CMM-ELECTR-5E76D4-001,HPCL-997636,HPCL,CARTRIDGE FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
4a8dc8ff-9bf7-5278-925e-e1ddd0e3c2b7,CMM-ELECTR-5EFF5A-001,CPCL-213170,CPCL,HRC CARTRIDGE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
5189a076-8468-597b-bd9e-e71da5029e6e,CMM-ELECTR-5F0B14-001,ONGC-272679,ONGC,POWER CABLE 1.5 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
90c6fc56-84d6-5cb4-814c-fad35d472372,CMM-ELECTR-5F6AFD-001,HPCL-249238,HPCL,POWER CABLE 16 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
6fc47491-2954-59e2-95e9-31c26775a7a5,CMM-ELECTR-6195B5-001,ONGC-286802,ONGC,POWER CABLE 25 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|25_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
682133a5-35c8-5148-a47d-2d26b79132ff,CMM-ELECTR-65B349-001,CPCL-173912,CPCL,XLPE CABLE 6 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
54c35bb2-a33c-50e7-8378-b59f82f756e2,CMM-ELECTR-6876A8-001,ONGC-216119,ONGC,10 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|10_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
eddbcb68-e046-561b-beb6-9ec23d590ff7,CMM-ELECTR-68E544-001,ONGC-167332,ONGC,POWER CABLE 4 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
9516f64b-fa96-588b-8835-dae5a2fd36ca,CMM-ELECTR-6A27AB-001,CPCL-524372,CPCL,XLPE CABLE 50 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|50_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
ebdef7ea-64be-576b-b53a-0f0cacfc7784,CMM-ELECTR-6D22A3-001,IOCL-498113,IOCL,XLPE CABLE 50 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|50_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
58a26697-5314-508c-a56d-e491e9c0707c,CMM-ELECTR-729ABF-001,ONGC-752719,ONGC,XLPE CABLE 6 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
95bb3c3d-f096-58f0-9030-311387a451ec,CMM-ELECTR-733402-001,IOCL-291742,IOCL,2.5 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
57799ae9-1735-5298-beee-abea52f7fe5d,CMM-ELECTR-737967-001,IOCL-416962,IOCL,HRC CARTRIDGE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
aaa44c3f-d868-5cf8-bb6b-496d9030a81f,CMM-ELECTR-738211-001,HPCL-917893,HPCL,HRC FUSE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
cd0b15d3-fa5a-501f-a549-74fc52ff6218,CMM-ELECTR-751A36-001,IOCL-545865,IOCL,XLPE CABLE 1.5 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
248ae7d2-cdeb-59ca-bf33-1ed569bbf1bd,CMM-ELECTR-75F911-001,IOCL-780918,IOCL,XLPE CABLE 25 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|25_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
505d2b12-5029-597f-9198-578889d7d553,CMM-ELECTR-78537F-001,CPCL-701640,CPCL,HRC CARTRIDGE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
a6cca70d-0de9-52df-9fd9-36f6d7d09dc3,CMM-ELECTR-78C4EB-001,CPCL-659026,CPCL,POWER CABLE 1.5 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
ca837535-4217-5f5e-85d3-6d849bf042f3,CMM-ELECTR-792C5E-001,IOCL-857104,IOCL,XLPE CABLE 16 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
8cc13e17-96fa-5b87-ad51-053a8e9308ba,CMM-ELECTR-7A2D12-001,ONGC-817730,ONGC,CARTRIDGE FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
92f8f900-88fe-5de7-ab8f-613778acb2f4,CMM-ELECTR-7AAF2F-001,HPCL-462251,HPCL,HRC CARTRIDGE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
b0278c51-e7e0-56ad-85b9-4360fb88d606,CMM-ELECTR-7BC3A4-001,CPCL-181271,CPCL,CARTRIDGE FUSE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
58c0696b-0186-5366-af94-d98567a00c39,CMM-ELECTR-7C1F36-001,HPCL-570543,HPCL,CARTRIDGE FUSE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
7653a47e-ccb4-5b5c-bd51-7e40bea4c6ac,CMM-ELECTR-7F5105-001,ONGC-834528,ONGC,POWER CABLE 6 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
9a9d8a78-43f0-54e8-b556-3216cea43cba,CMM-ELECTR-801F5B-001,ONGC-304914,ONGC,XLPE CABLE 10 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|10_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
c97e2eb5-21e1-5d69-a8bf-b500588c77a5,CMM-ELECTR-835831-001,CPCL-264239,CPCL,CARTRIDGE FUSE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
3efb20e8-ff40-5916-8dc1-1c4f62178b74,CMM-ELECTR-84891D-001,HPCL-594840,HPCL,POWER CABLE 25 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|25_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
1319b141-62a2-5049-a636-eb3551592ab8,CMM-ELECTR-8585B1-001,ONGC-887113,ONGC,CARTRIDGE FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
de38b341-757f-53a6-ad1b-15e42183c757,CMM-ELECTR-85A812-001,HPCL-227444,HPCL,XLPE CABLE 35 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|35_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
c93c7840-ae1d-5724-99ce-1661fe14c587,CMM-ELECTR-8619C2-001,ONGC-268930,ONGC,HRC CARTRIDGE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
ecaa5a7d-627f-58bc-8388-101226ee1653,CMM-ELECTR-863BF9-001,CPCL-459281,CPCL,POWER CABLE 2.5 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
e26e225e-1c6c-5b3a-a79e-8d67db777506,CMM-ELECTR-8A13E5-001,ONGC-900647,ONGC,35 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|35_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
6c094f6d-e5a4-598f-94d9-ca169861f8ce,CMM-ELECTR-8A1557-001,ONGC-384334,ONGC,HRC FUSE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
ea48c748-60b2-5a73-b48c-149e80876e0c,CMM-ELECTR-8AA3A4-001,IOCL-444710,IOCL,XLPE CABLE 4 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
303c33d0-d188-552a-8e32-0857c4108ffb,CMM-ELECTR-8C9AAD-001,ONGC-791372,ONGC,CARTRIDGE FUSE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
41e49b74-4cc6-5d69-ae7b-7dcdeade69cf,CMM-ELECTR-8CE5A0-001,HPCL-536352,HPCL,POWER CABLE 1.5 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
4d37384c-79b6-59d7-bcb8-747713041f7a,CMM-ELECTR-8F7206-001,ONGC-627711,ONGC,CARTRIDGE FUSE 5 A,ELECTRICAL|FUSE|CERAMIC|5_A|IS_13703,STANDALONE,,,
38345898-42c2-5f32-a968-cb575f09ba9a,CMM-ELECTR-8F97E0-001,CPCL-564559,CPCL,POWER CABLE 10 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|10_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
ef156733-4a3c-5428-9875-7592b86c878e,CMM-ELECTR-90AD07-001,HPCL-510614,HPCL,XLPE CABLE 25 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|25_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
b4b1ba17-c72d-5179-b8f6-5b589661fa22,CMM-ELECTR-916C76-001,IOCL-932776,IOCL,HRC CARTRIDGE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
6970c4d9-ed0b-54d5-89d7-89213b48e5de,CMM-ELECTR-93B16C-001,CPCL-837515,CPCL,XLPE CABLE 2.5 sq mm,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
727a3d14-31ec-5df4-8bce-f18b8241e06f,CMM-ELECTR-940273-001,HPCL-153892,HPCL,HRC CARTRIDGE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
d037dd67-72c3-5f4c-af2d-9db23580a666,CMM-ELECTR-955880-001,CPCL-867336,CPCL,POWER CABLE 4 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
f9e16375-59d0-5b38-9714-5ff9c72fd9e8,CMM-ELECTR-958BC0-001,ONGC-731474,ONGC,CARTRIDGE FUSE 16 A,ELECTRICAL|FUSE|CERAMIC|16_A|IS_13703,STANDALONE,,,
0c3c0d6e-a789-54c6-960b-cc9253adc031,CMM-ELECTR-9B83DF-001,HPCL-493656,HPCL,HRC FUSE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
31e28a81-bbc4-50a0-946f-768e420a810a,CMM-ELECTR-9C39CA-001,ONGC-449249,ONGC,25 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|25_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
2d0ef13f-7b8c-56ae-bb19-f13e47bdfe18,CMM-ELECTR-9C62CE-001,ONGC-159636,ONGC,16 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|16_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
d4c925f1-609e-5e0f-97d0-61e46a9b4f89,CMM-ELECTR-9C6E89-001,IOCL-874562,IOCL,HRC FUSE 10 A,ELECTRICAL|FUSE|CERAMIC|10_A|IS_13703,STANDALONE,,,
9894173c-7a25-5294-b671-8dae59f03659,CMM-ELECTR-9CF4BA-001,IOCL-977389,IOCL,POWER CABLE 1.5 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
97b7cb11-11a9-5ff9-8b0f-5525b5bceb99,CMM-ELECTR-9D2C67-001,ONGC-301263,ONGC,POWER CABLE 35 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|35_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
ff9a697f-1856-5406-89cc-fa551921bebf,CMM-ELECTR-9F4612-001,HPCL-760402,HPCL,25 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|25_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
ed8463cd-6512-5b9e-a2d9-6655d24a7d51,CMM-ELECTR-9F82D6-001,ONGC-998181,ONGC,4 sq mm SQ MM POWER CABLE,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
69d76872-49fc-575f-bdea-04dfb59cc61c,CMM-ELECTR-A355BA-001,ONGC-854134,ONGC,HRC CARTRIDGE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
7cdde6c1-90ce-579f-a602-e5fef7bee3bf,CMM-ELECTR-A490D9-001,CPCL-561473,CPCL,POWER CABLE 50 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|50_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
3c9d597d-4988-5a58-91b8-976b683b2c5d,CMM-ELECTR-A4C20C-001,ONGC-343118,ONGC,HRC CARTRIDGE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
29d51c7c-41b5-5770-94d1-d37f51d257b7,CMM-ELECTR-A613ED-001,HPCL-934214,HPCL,CARTRIDGE FUSE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
66c93b0e-f466-598f-94cf-152906f84a9e,CMM-ELECTR-A69CEE-001,HPCL-433121,HPCL,POWER CABLE 10 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|10_SQ_MM|500_MM|IS_7098|PVC,STANDALONE,,,
89ea3e15-3bce-5266-b09f-5098b579c8a8,CMM-ELECTR-A85493-001,ONGC-311198,ONGC,HRC FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
343b8fa3-7260-503c-9d37-a4b783f963fc,CMM-ELECTR-A85B3F-001,ONGC-926319,ONGC,CARTRIDGE FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
521e0dff-cc65-5741-8d3a-db591da6595a,CMM-ELECTR-A89DA1-001,CPCL-501337,CPCL,HRC FUSE 32 A,ELECTRICAL|FUSE|CERAMIC|32_A|IS_13703,STANDALONE,,,
b8b3a887-df83-5167-ad77-f4d17830a123,CMM-ELECTR-A8EEE8-001,HPCL-388409,HPCL,CARTRIDGE FUSE 63 A,ELECTRICAL|FUSE|CERAMIC|63_A|IS_13703,STANDALONE,,,
4e058d93-6f10-5855-8bca-cacb83b8acad,CMM-ELECTR-A97081-001,ONGC-388956,ONGC,POWER CABLE 35 sq mm XLPE Aluminium,ELECTRICAL|CABLE|XLPE|XLPE_ALUMINIUM|35_SQ_MM|1000_MM|IS_7098|PVC,STANDALONE,,,
27c222c8-dd6b-5cab-929d-b6ddd4c23e67,CMM-ELECTR-A9C737-001,HPCL-690135,HPCL,HRC FUSE 2 A,ELECTRICAL|FUSE|CERAMIC|2_A|IS_13703,STANDALONE,,,
80803e38-6c7f-5744-94d3-23c3bd1891ee,CMM-ELECTR-ABC72D-001,ONGC-384078,ONGC,POWER CABLE 16 sq mm XLPE Copper,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|100_MM|IS_7098|PVC,STANDALONE,,,
