opportunity_id,opportunity_type,cmm_code,source_cpses,material_codes,trigger_metric,trigger_value,threshold,reason,evidence_reference
b106f9af-4a8c-5e25-9eb7-86d215c6a88e,HIGH_VOLUME_CONCENTRATION,CMM-VALVE-4B0806-001,BHEL;Coal India;HPCL;NTPC;ONGC,BHEL-500066;CIL-400060;HPCL-120068;NTPC-200060;ONGC-100065,total_annual_consumption,53459,>= P95 (35527.2),Item ranks in the top 5% annual consumption volume for family VALVE (NOS).,P95_PERCENTILE_LINEAR_VALVE_NOS
02ceb97f-cfc4-5705-a587-bf295f17607b,HIGH_VOLUME_CONCENTRATION,CMM-VALVE-66AEAC-001,BHEL;Coal India;ONGC;SAIL,BHEL-500088;CIL-400077;ONGC-100087;ONGC-100168;SAIL-300092,total_annual_consumption,37729,>= P95 (35527.2),Item ranks in the top 5% annual consumption volume for family VALVE (NOS).,P95_PERCENTILE_LINEAR_VALVE_NOS
7593d7c3-b8aa-5c74-bd5c-17e7aac91149,HIGH_VOLUME_CONCENTRATION,CMM-VALVE-6D7FC6-001,BHEL;HPCL;IOCL;NTPC;ONGC;SAIL,BHEL-500086;HPCL-120088;IOCL-110082;NTPC-200083;ONGC-100083;SAIL-300089,total_annual_consumption,38163,>= P95 (35527.2),Item ranks in the top 5% annual consumption volume for family VALVE (NOS).,P95_PERCENTILE_LINEAR_VALVE_NOS
024bf215-d839-5d66-9317-bdd03a4d5a51,HIGH_VOLUME_CONCENTRATION,CMM-VALVE-9903B8-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC,BHEL-500021;CIL-400017;HPCL-120023;IOCL-110025;NMDC-410021;NTPC-200021,total_annual_consumption,56994,>= P95 (35527.2),Item ranks in the top 5% annual consumption volume for family VALVE (NOS).,P95_PERCENTILE_LINEAR_VALVE_NOS
279221e6-350a-577c-b2d5-e3d425d9eb97,HIGH_VOLUME_CONCENTRATION,CMM-VALVE-992419-001,Coal India;IOCL;NMDC;SAIL,CIL-400003;IOCL-110002;NMDC-410001;SAIL-300003,total_annual_consumption,35839,>= P95 (35527.2),Item ranks in the top 5% annual consumption volume for family VALVE (NOS).,P95_PERCENTILE_LINEAR_VALVE_NOS
035a3f36-8fb2-5d4d-b9c9-b15a25a25be9,HIGH_VOLUME_CONCENTRATION,CMM-VALVE-C12B9C-001,BHEL;IOCL;NMDC;ONGC;SAIL,BHEL-500067;IOCL-110063;NMDC-410068;ONGC-100066;SAIL-300073,total_annual_consumption,41095,>= P95 (35527.2),Item ranks in the top 5% annual consumption volume for family VALVE (NOS).,P95_PERCENTILE_LINEAR_VALVE_NOS
8bdf3cbc-b778-5fa2-b560-05ee1b1b0824,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-0FD5BF-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500157;CIL-400105;HPCL-120115;IOCL-110074;NMDC-410081;NTPC-200102;ONGC-100076;ONGC-100112;ONGC-100159;SAIL-300117,unique_manufacturers_count,3,>= 2,Multiple distinct manufacturers (3) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-0FD5BF-001
def5fc22-a02f-52d7-85e6-236d065624bd,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-1E674F-001,BHEL;Coal India;NTPC;ONGC,BHEL-500118;CIL-400188;NTPC-200185;ONGC-100124,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-1E674F-001
41dd5bad-e1f2-5c12-983f-a92e72985c85,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-20EFDA-001,BHEL;IOCL;NTPC;SAIL,BHEL-500148;IOCL-110108;NTPC-200139;SAIL-300128,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-20EFDA-001
c0e7ebd8-3ca9-5262-96da-95c626671712,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-300A61-001,BHEL;IOCL;NTPC;ONGC,BHEL-500080;BHEL-500114;IOCL-110103;NTPC-200076;ONGC-100077,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-300A61-001
cadf69c3-40cf-5867-a01b-64fa6d981e8b,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-39C22B-001,HPCL;NMDC;NTPC;ONGC;SAIL,HPCL-120031;HPCL-120189;NMDC-410026;NMDC-410188;NMDC-410193;NTPC-200027;NTPC-200107;NTPC-200187;ONGC-100115;SAIL-300030,unique_manufacturers_count,3,>= 2,Multiple distinct manufacturers (3) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-39C22B-001
e3dfe7f8-eb87-550f-af9d-415a23a52954,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-491461-001,BHEL;IOCL;NTPC;ONGC;SAIL,BHEL-500037;BHEL-500072;IOCL-110040;NTPC-200034;NTPC-200064;ONGC-100067;SAIL-300040;SAIL-300077,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-491461-001
05a6b1a3-4b57-5f90-b225-4cfedb48b94a,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-52104E-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500028;BHEL-500162;CIL-400021;CIL-400129;HPCL-120166;HPCL-120173;IOCL-110031;IOCL-110128;NMDC-410027;NMDC-410139;NTPC-200126;ONGC-100026;SAIL-300032;SAIL-300178,unique_manufacturers_count,3,>= 2,Multiple distinct manufacturers (3) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-52104E-001
e66458f0-62b6-536b-bf89-ee167b0456bd,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-668968-001,BHEL;IOCL;NMDC;ONGC;SAIL,BHEL-500009;IOCL-110010;NMDC-410009;ONGC-100011;ONGC-100201;SAIL-300012;SAIL-300190,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-668968-001
30399541-75d6-5aaf-83de-7609ce840c16,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-67CA99-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500172;CIL-400022;CIL-400080;CIL-400181;HPCL-120034;HPCL-120093;IOCL-110032;IOCL-110086;IOCL-110171;NMDC-410029;NTPC-200085;NTPC-200166;ONGC-100027;SAIL-300033;SAIL-300095,unique_manufacturers_count,3,>= 2,Multiple distinct manufacturers (3) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-67CA99-001
a34df245-b244-568d-880f-818e4e6913c0,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-75E845-001,Coal India;IOCL;NMDC;NTPC;ONGC,CIL-400070;IOCL-110110;NMDC-410084;NTPC-200078;NTPC-200117;ONGC-100079,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-75E845-001
b02e77fc-94bb-525f-a339-ae06308a08ef,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-7BE095-001,Coal India;NMDC;ONGC,CIL-400137;NMDC-410145;NMDC-410160;ONGC-100162,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-7BE095-001
0a17f8e4-42a7-5a5e-9db9-17a593e68099,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-A2CB3C-001,BHEL;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500048;HPCL-120020;IOCL-110023;NMDC-410017;NTPC-200018;NTPC-200045;ONGC-100018;ONGC-100046;SAIL-300023,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-A2CB3C-001
b3019d63-281e-522e-bac2-3ec32e34ab3b,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-A74B84-001,BHEL;Coal India;HPCL;NMDC;NTPC;ONGC,BHEL-500101;BHEL-500186;CIL-400092;HPCL-120102;NMDC-410100;NTPC-200182;ONGC-100101,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-A74B84-001
1d4f25b6-3450-5080-bc2e-d492a8ddad04,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-D5796C-001,BHEL;ONGC;SAIL,BHEL-500160;ONGC-100180;SAIL-300160;SAIL-300176,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-D5796C-001
09447853-0b24-5d7d-8251-3794853f7a01,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-FCEB8C-001,Coal India;HPCL;NMDC,CIL-400131;HPCL-120138;HPCL-120149;NMDC-410147,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-FCEB8C-001
6f60adb3-57b4-5321-b1fe-3153f7d5841e,MANUFACTURER_DIVERSITY_SIGNAL,CMM-BEARNG-FF170C-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;SAIL,BHEL-500043;CIL-400053;HPCL-120043;HPCL-120047;HPCL-120061;HPCL-120184;IOCL-110106;NMDC-410060;NMDC-410184;NTPC-200039;NTPC-200040;NTPC-200054;SAIL-300044;SAIL-300067;SAIL-300125,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-BEARNG-FF170C-001
20ea3e37-e4b8-5fd4-bccb-003fde1ce2d3,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-1643F5-001,Coal India;HPCL;NMDC;SAIL,CIL-400078;HPCL-120092;NMDC-410189;SAIL-300093;SAIL-300193,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-1643F5-001
0c12b414-07de-5c93-b02c-5e42bf2b53af,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-240377-001,Coal India;HPCL;ONGC,CIL-400150;CIL-400161;HPCL-120171;ONGC-100160,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-240377-001
bf796b3c-3598-5677-990f-5a05da6f8248,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-42D24C-001,BHEL;Coal India;HPCL;IOCL;NTPC;ONGC;SAIL,BHEL-500077;CIL-400065;HPCL-120078;HPCL-120163;IOCL-110071;NTPC-200070;ONGC-100072;SAIL-300164,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-42D24C-001
a3a86a0d-a95b-5a67-ada3-22ea873be249,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-609134-001,HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,HPCL-120087;IOCL-110081;NMDC-410089;NTPC-200082;ONGC-100184;SAIL-300182,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-609134-001
9732f824-c3ee-5442-af89-ab76df48aa10,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-62038E-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500111;CIL-400116;HPCL-120116;IOCL-110109;NMDC-410108;NTPC-200103;ONGC-100113;SAIL-300118,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-62038E-001
3348968b-3f35-5b44-9b1b-12b1c49feb3a,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-8C5683-001,BHEL;Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,BHEL-500121;CIL-400031;CIL-400117;HPCL-120041;IOCL-110042;NMDC-410037;ONGC-100035;SAIL-300042,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-8C5683-001
a7911824-ef60-50ca-afb6-535b44431bd8,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-941023-001,BHEL;Coal India;HPCL;NTPC;ONGC;SAIL,BHEL-500023;CIL-400145;HPCL-120026;NTPC-200023;NTPC-200147;ONGC-100023;SAIL-300026,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-941023-001
50a58857-7ef2-58d3-a0de-2267d24229bd,MANUFACTURER_DIVERSITY_SIGNAL,CMM-ELECTR-E728FA-001,BHEL;Coal India;HPCL;IOCL;NTPC;ONGC;SAIL,BHEL-500036;CIL-400028;HPCL-120038;IOCL-110039;NTPC-200032;ONGC-100033;ONGC-100191;SAIL-300184,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-ELECTR-E728FA-001
97f073d5-57f5-512f-80a2-39e7c1531772,MANUFACTURER_DIVERSITY_SIGNAL,CMM-FASTNR-412B68-001,BHEL;HPCL;IOCL;NMDC;NTPC;SAIL,BHEL-500008;BHEL-500107;HPCL-120006;HPCL-120112;IOCL-110008;NMDC-410008;NMDC-410105;NTPC-200009;SAIL-300010,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-FASTNR-412B68-001
96245c22-4d5a-5a25-92a1-d2092906420c,MANUFACTURER_DIVERSITY_SIGNAL,CMM-FASTNR-A82C5B-001,Coal India;HPCL;NMDC;NTPC;ONGC;SAIL,CIL-400056;HPCL-120063;HPCL-120150;NMDC-410063;NTPC-200057;ONGC-100059;ONGC-100155;SAIL-300069,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-FASTNR-A82C5B-001
735f66ef-cf86-50c0-976f-8bab82d179ff,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-1E073D-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500030;BHEL-500109;CIL-400014;CIL-400023;CIL-400100;HPCL-120019;HPCL-120113;IOCL-110113;NMDC-410030;NTPC-200017;NTPC-200029;NTPC-200099;ONGC-100028;ONGC-100129;SAIL-300034;SAIL-300113,unique_manufacturers_count,4,>= 2,Multiple distinct manufacturers (4) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-1E073D-001
df887798-8337-512b-89ef-841e19a566e2,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-2A3760-001,NTPC;SAIL,NTPC-200159;SAIL-300123,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-2A3760-001
3db52c7f-adc1-50f8-ae67-ba28b32b0d14,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-2B591E-001,BHEL;Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,BHEL-500084;CIL-400124;HPCL-120084;HPCL-120086;IOCL-110078;IOCL-110080;NMDC-410087;ONGC-100081;ONGC-100082;SAIL-300088,unique_manufacturers_count,3,>= 2,Multiple distinct manufacturers (3) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-2B591E-001
ee89ff8a-575d-5c5a-9dcb-51f8cf2da514,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-40C5B3-001,BHEL;Coal India;HPCL;NMDC,BHEL-500180;CIL-400176;HPCL-120122;NMDC-410115,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-40C5B3-001
e1305d4c-2263-50e6-9a79-02526f4666bc,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-472245-001,IOCL;NMDC;ONGC,IOCL-110145;NMDC-410171;ONGC-100164;ONGC-100175,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-472245-001
d355c606-0e61-572f-af7d-b39e4c9a05df,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-746A35-001,HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,HPCL-120008;IOCL-110012;IOCL-110158;NMDC-410011;NTPC-200011;ONGC-100012;SAIL-300014;SAIL-300177,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-746A35-001
9168013f-4399-5c9c-b74e-727c0fe28a88,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-76A4D1-001,BHEL;Coal India;HPCL;ONGC,BHEL-500185;CIL-400180;HPCL-120139;ONGC-100140,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-76A4D1-001
882399c8-a9e3-52f0-8a5d-3d7b5d662d8c,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-77851D-001,NTPC;ONGC,NTPC-200113;ONGC-100172,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-77851D-001
50a2e159-8c6b-5d66-97a1-5df358f67f40,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-7A3205-001,BHEL;Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,BHEL-500087;BHEL-500096;BHEL-500100;CIL-400075;CIL-400087;CIL-400091;HPCL-120090;IOCL-110084;IOCL-110095;NMDC-410091;NMDC-410099;ONGC-100085;ONGC-100096;ONGC-100100;SAIL-300105,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-7A3205-001
511d5878-166c-5ae9-8fec-86c55d2ab132,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-C4873D-001,Coal India;HPCL;IOCL;ONGC;SAIL,CIL-400089;HPCL-120141;IOCL-110094;IOCL-110127;ONGC-100099;SAIL-300103,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-C4873D-001
1a1b289e-27f3-5f2e-a520-e3506ae55772,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-C7F4D5-001,BHEL;HPCL;IOCL;NMDC;NTPC,BHEL-500105;HPCL-120109;IOCL-110143;IOCL-110169;NMDC-410185;NTPC-200096;NTPC-200149,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-C7F4D5-001
6b499360-31e1-58e5-aee9-6ef42fddaf5f,MANUFACTURER_DIVERSITY_SIGNAL,CMM-INSTRU-F3707C-001,Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,CIL-400076;HPCL-120091;IOCL-110161;NMDC-410092;NTPC-200084;ONGC-100086;ONGC-100187;SAIL-300091,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-INSTRU-F3707C-001
c09a1707-8846-59dd-9152-32c39580ac62,MANUFACTURER_DIVERSITY_SIGNAL,CMM-PUMP-F3916E-001,Coal India;HPCL;IOCL;SAIL,CIL-400149;HPCL-120013;IOCL-110017;SAIL-300019,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-PUMP-F3916E-001
34154f51-f76f-5660-a048-bfb58cf03ee0,MANUFACTURER_DIVERSITY_SIGNAL,CMM-PUMP-FA44B3-001,BHEL;Coal India;NMDC;ONGC,BHEL-500127;CIL-400123;NMDC-410125;ONGC-100133,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-PUMP-FA44B3-001
567c74cc-c2e2-5e89-8b2e-1bb4c1f3eefc,MANUFACTURER_DIVERSITY_SIGNAL,CMM-PUMP-FEF7B9-001,BHEL;Coal India;NMDC;NTPC,BHEL-500091;CIL-400082;NMDC-410095;NTPC-200125,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-PUMP-FEF7B9-001
175b7188-409c-5606-87dd-84322d5a5135,MANUFACTURER_DIVERSITY_SIGNAL,CMM-SEALG-82045D-001,Coal India;IOCL;NTPC,CIL-400164;IOCL-110125;IOCL-110154;NTPC-200135,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-SEALG-82045D-001
e06a435b-8d51-5796-b959-32472e4d5ed3,MANUFACTURER_DIVERSITY_SIGNAL,CMM-SEALG-E00177-001,HPCL;IOCL;NMDC;NTPC;SAIL,HPCL-120071;HPCL-120137;IOCL-110149;NMDC-410165;NTPC-200063;SAIL-300076;SAIL-300140,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-SEALG-E00177-001
73d27033-0f05-5dfd-b66f-16a7320919ab,MANUFACTURER_DIVERSITY_SIGNAL,CMM-SEALG-E86469-001,BHEL;Coal India;HPCL,BHEL-500115;CIL-400110;CIL-400140;HPCL-120148,unique_manufacturers_count,2,>= 2,Multiple distinct manufacturers (2) recorded for the identical standardized Common Material Master specification.,OEM_DIVERSITY_CMM-SEALG-E86469-001
cc4d1a5f-1c4e-571f-a54f-2f0eedd07c15,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-0669B8-001,IOCL;NMDC;NTPC,IOCL-110088;NMDC-410094;NTPC-200086,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
360c6e43-a21d-57fc-880f-41519015f64e,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-0772AD-001,IOCL;NMDC,IOCL-110135;NMDC-410149,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
85faff21-64c8-53a2-9665-81a8dc35b606,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-0C2D83-001,HPCL;NTPC,HPCL-120117;NTPC-200108,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
cc3ba7b9-20b2-5299-96d6-e983946132bf,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-0FD5BF-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500157;CIL-400105;HPCL-120115;IOCL-110074;NMDC-410081;NTPC-200102;ONGC-100076;ONGC-100112;ONGC-100159;SAIL-300117,cpse_count,8,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
7c3ec64a-eb6b-5746-9820-dcc4fc91af71,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-17B18A-001,BHEL;HPCL;IOCL;ONGC;SAIL,BHEL-500102;HPCL-120104;IOCL-110096;ONGC-100102;SAIL-300107,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
d48c21f3-9974-515c-bf2b-31da45570893,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-1E674F-001,BHEL;Coal India;NTPC;ONGC,BHEL-500118;CIL-400188;NTPC-200185;ONGC-100124,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
4560dfdb-c69e-5b97-9217-96e467554753,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-200E56-001,NTPC;ONGC,NTPC-200144;ONGC-100152,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
debc907c-9968-54df-83ba-8ad39aa4cfdb,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-20EFDA-001,BHEL;IOCL;NTPC;SAIL,BHEL-500148;IOCL-110108;NTPC-200139;SAIL-300128,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
ce001eb1-8f35-5da4-a456-4efc004827b3,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-300A61-001,BHEL;IOCL;NTPC;ONGC,BHEL-500080;BHEL-500114;IOCL-110103;NTPC-200076;ONGC-100077,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
af096006-93d3-5314-97fb-961f3aa020e6,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-39C22B-001,HPCL;NMDC;NTPC;ONGC;SAIL,HPCL-120031;HPCL-120189;NMDC-410026;NMDC-410188;NMDC-410193;NTPC-200027;NTPC-200107;NTPC-200187;ONGC-100115;SAIL-300030,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
96609563-1fe7-5ebf-8a22-e9234a36ad85,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-3EC238-001,Coal India;HPCL,CIL-400153;HPCL-120164,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
bc76488c-7e18-58ce-8360-b790012169ce,MULTI_CPSE_DEMAND_AGGREGATION,CMM-BEARNG-491461-001,BHEL;IOCL;NTPC;ONGC;SAIL,BHEL-500037;BHEL-500072;IOCL-110040;NTPC-200034;NTPC-200064;ONGC-100067;SAIL-300040;SAIL-300077,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
