fact_id,source_cpse,material_code,material_description,cmm_code,material_category,material_type,unit_of_measure,plant,material_status,annual_consumption,last_purchase_date,manufacturer,manufacturer_part_no
a533bf33-ca24-59d5-b624-03793bb68531,BHEL,BHEL-500098,IND.M10 x 40 Hex Nut - Grade 10.9,CMM-FASTNR-39EA95-001,Fasteners,Hex Nut,KG,Ranipet Complex,Active,1055,2025-06-06,GKW,GKW-HN-M10x40-68
521a1db1-9e80-5d15-85a3-46a2905d2418,BHEL,BHEL-500099,SPARE-Control Valve 4 in SS316,CMM-VALVE-DBB44B-001,Valves,Control Valve,NOS,Trichy Complex,Active,14553,2024-06-30,L&T Valves,L&TVAL-CV-4in-25
348e231c-6e42-50d4-b65c-e2f4fc1e4b04,BHEL,BHEL-500100,IND.RTD SENSOR 4-20 mA SS316,CMM-INSTRU-7A3205-001,Instrumentation,RTD Sensor,NOS,Trichy Complex,Slow-Moving,203,2024-04-18,Honeywell,HON-RS-4-20mA-32
1377274d-db90-59ba-9a52-f4bfd41150e1,BHEL,BHEL-500101,IND.NEEDLE BEARING 6304 Chrome Steel,CMM-BEARNG-A74B84-001,Bearings,Needle Bearing,NOS,Hazira Complex,Active,2139,2024-07-05,SKF,SKF-NB-6304-74
63bc2577-f19a-55bf-ae56-4ec2ce356138,BHEL,BHEL-500102,NEEDLE BEARING 6208 Chrome Steel,CMM-BEARNG-17B18A-001,Bearings,Needle Bearing,NOS,Trichy Complex,Active,3059,2025-07-26,FAG,FAG-NB-6208-96
d75b898f-5a1e-576e-ac29-0179c4498d3b,BHEL,BHEL-500103,Anchor Bolt Carbon Steel M24 x 100,CMM-FASTNR-42CB56-001,Fasteners,Anchor Bolt,NOS,Bhopal Complex,Active,14123,2024-10-20,GKW,GKW-AB-M24x100-98
1db68a79-6f57-5764-89c5-c5de22ec4219,BHEL,BHEL-500104,"IND.TEMPERATURE TRANSMITTER, Brass, SIZE 0-100 bar",CMM-INSTRU-027BD0-001,Instrumentation,Temperature Transmitter,NOS,Hazira Complex,Active,6916,2025-05-08,Yokogawa,YOK-TT-0-100bar-55
7205aba0-369c-57e0-9718-7b178537a98b,BHEL,BHEL-500105,SPARE-LEVEL TRANSMITTER Brass 0-500 Deg C,CMM-INSTRU-C7F4D5-001,Instrumentation,Level Transmitter,NOS,Trichy Complex,Active,11553,2025-09-27,ABB,ABB-LT-0-500DegC-70
49fc5ee1-878b-5332-af1f-4319a100bb55,BHEL,BHEL-500106,IND.O-RING PTFE 65 mm,CMM-SEALG-F01715-001,Seals,O-Ring,NOS,Hazira Complex,Active,13082,2024-01-23,Flowserve,FLO-O-65mm-10
c087dd4a-abd1-5723-a183-8e616dc2e8b4,BHEL,BHEL-500107,IND.Hex Nut M12 x 50 Grade 8.8,CMM-FASTNR-412B68-001,Fasteners,Hex Nut,NOS,Hazira Complex,Active,8536,2025-06-08,Unbrako,UNB-HN-M12x50-21
7ffe5d1c-e318-5dd0-a438-361743dc738d,BHEL,BHEL-500108,65 mm OIL SEAL - Graphite,CMM-SEALG-7A9F00-001,Seals,Oil Seal,NOS,Ranipet Complex,Slow-Moving,10255,2024-04-20,Sealol,SEA-OS-65mm-56
9e6dd531-0eb6-58df-a760-6b07fba6f5ac,BHEL,BHEL-500109,IND.4-20 mA FLOW METER - SS316,CMM-INSTRU-1E073D-001,Instrumentation,Flow Meter,NOS,Ranipet Complex,Active,3923,2025-08-13,Honeywell,HON-FM-4-20mA-16
056dbba7-9dff-50c3-8195-606618a97fe7,BHEL,BHEL-500110,IND.100 mm MECHANICAL SEAL - NBR,CMM-SEALG-DB0B11-001,Seals,Mechanical Seal,NOS,Hazira Complex,Active,10934,2024-06-15,Sealol,SEA-MS-100mm-64
62dd5b1f-5c87-5e57-a959-59c6977820ff,BHEL,BHEL-500111,INDUCTION MOTOR 415V 100A Aluminium,CMM-ELECTR-62038E-001,Electrical,Induction Motor,MTR,Hazira Complex,Slow-Moving,11099,2025-06-07,Havells,HAV-IM-415V100A-38
beb72115-7b26-5a27-ae4b-4666d83c5dd8,BHEL,BHEL-500112,100 mm OIL SEAL - Viton,CMM-SEALG-96ED36-001,Seals,Oil Seal,NOS,Bhopal Complex,Active,10706,2025-11-03,Sealol,SEA-OS-100mm-59
51a2dc52-1acd-5e8c-b573-e348e7983ecf,BHEL,BHEL-500113,IND.Submersible Pump 2 in x 1.5 in Alloy Steel 600#,CMM-PUMP-194977-001,Pumps,Submersible Pump,SET,Hazira Complex,Active,11180,2025-05-02,Mather+Platt,MAT-SP-2inx1.5in-94
d736f4bd-fd4b-535a-86ad-3d46c27bfa02,BHEL,BHEL-500114,"Thrust Bearing, Stainless Steel, SIZE 30205 300#",CMM-BEARNG-300A61-001,Bearings,Thrust Bearing,NOS,Hazira Complex,Active,8384,2024-06-21,FAG,FAG-TB-30205-30
9a4a8d4c-9a25-50eb-bc2e-e82c29efd0f0,BHEL,BHEL-500115,OIL SEAL 600# NBR 50 mm,CMM-SEALG-E86469-001,Seals,Oil Seal,NOS,Hazira Complex,Active,8452,2025-11-19,Chesterton,CHE-OS-50mm-42
ef71f864-987c-542d-99ee-802dbda535fc,BHEL,BHEL-500116,M12 x 50 SOCKET HEAD SCREW - Grade 10.9 600#,CMM-FASTNR-375FF8-001,Fasteners,Socket Head Screw,NOS,Ranipet Complex,Active,4870,2025-11-23,Unbrako,UNB-SHS-M12x50-18
227b26eb-4ae8-57ee-a6c5-e29192d0a4a3,BHEL,BHEL-500117,"STORES ITEM BUTTERFLY VALVE, SS316, SIZE 1 in 150#",CMM-VALVE-1B731F-001,Valves,Butterfly Valve,NOS,Ranipet Complex,Obsolete,13539,2024-02-01,Leader Valves,LEAVAL-BV-1in-51
b6fa9724-e15a-5b3e-8578-96c36a61354a,BHEL,BHEL-500118,IND.6208 Thrust Bearing - AISI 52100 600#,CMM-BEARNG-1E674F-001,Bearings,Thrust Bearing,NOS,Bhopal Complex,Active,13735,2024-07-11,Timken,TIM-TB-6208-23
9435b158-c3e1-5d98-beff-ece0b06f5a66,BHEL,BHEL-500119,Distribution Transformer 3C x 95 sq mm XLPE Insulated 600#,CMM-ELECTR-57C166-001,Electrical,Distribution Transformer,MTR,Ranipet Complex,Active,6622,2024-11-03,Siemens,SIE-DT-3Cx95sqmm-32
a55200d5-e31d-551f-a5fd-7d2666f4f7b2,BHEL,BHEL-500120,SOCKET HEAD SCREW 600# Grade 10.9 M16 x 65,CMM-FASTNR-DD91F0-001,Fasteners,Socket Head Screw,KG,Trichy Complex,Active,1194,2024-01-08,Precision Fasteners,PREFAS-SHS-M16x65-60
6e4089d6-fd0a-560f-8381-2f8737d7be27,BHEL,BHEL-500121,CIRCUIT BREAKER 1C x 300 sq mm XLPE Insulated 600#,CMM-ELECTR-8C5683-001,Electrical,Circuit Breaker,MTR,Hazira Complex,Active,1669,2024-12-03,Havells,HAV-CB-1Cx300sqmm-96
42688f5b-7a61-5d6a-882e-f0efe35896fa,BHEL,BHEL-500122,STORES ITEM Elbow 90 Deg 2 in IS 2062 300#,CMM-PIPEF-69E890-001,Pipes & Fittings,Elbow 90 Deg,MTR,Trichy Complex,Active,3609,2024-12-29,ISMT,ISM-E9D-2in-26
097427c6-535e-517e-9054-d63560501e24,BHEL,BHEL-500123,"SPIRAL WOUND GASKET, NBR, SIZE 2 in 600#",CMM-SEALG-091BCF-001,Seals,Spiral Wound Gasket,KG,Hazira Complex,Active,9115,2024-03-25,Flowserve,FLO-SWG-2in-71
1fbf825a-9eb1-5930-8671-73ba0e35e395,BHEL,BHEL-500124,Gear Pump 3 in x 2 in Cast Iron 150#,CMM-PUMP-4393F2-001,Pumps,Gear Pump,SET,Bhopal Complex,Slow-Moving,11378,2025-05-13,Mather+Platt,MAT-GP-3inx2in-15
72fffc5c-e325-546b-9b70-75dfb9bb70b5,BHEL,BHEL-500125,"LEVEL TRANSMITTER, SS304, SIZE 4-20 mA 600#",CMM-INSTRU-B12635-001,Instrumentation,Level Transmitter,NOS,Trichy Complex,Slow-Moving,14085,2024-04-01,Yokogawa,YOK-LT-4-20mA-27
91fda9f2-49f5-5059-8969-81bb6959a775,BHEL,BHEL-500126,"STORES ITEM Hex Bolt, Grade 10.9, SIZE M16 x 65 600#",CMM-FASTNR-6E500C-001,Fasteners,Hex Bolt,NOS,Hazira Complex,Active,3005,2025-08-27,GKW,GKW-HB-M16x65-69
109555fa-9746-5df5-8860-bdf4cac89316,BHEL,BHEL-500127,STORES ITEM 2 in x 1.5 in VERTICAL TURBINE PUMP - Cast Iron 150#,CMM-PUMP-FA44B3-001,Pumps,Vertical Turbine Pump,SET,Bhopal Complex,Active,2371,2025-09-05,Kirloskar,KIR-VTP-2inx1.5in-23
93e0c17a-01f5-5322-8d6a-95fddaa74d55,BHEL,BHEL-500128,IND.FLOW METER 300# Polycarbonate 0-500 Deg C,CMM-INSTRU-E72497-001,Instrumentation,Flow Meter,NOS,Bhopal Complex,Active,5950,2024-08-17,Emerson,EME-FM-0-500DegC-82
c5b54985-29f9-50e9-bc2e-8ccb0281d98e,BHEL,BHEL-500129,STORES ITEM 415V 100A Switchgear Panel - XLPE Insulated 150#,CMM-ELECTR-C3E195-001,Electrical,Switchgear Panel,MTR,Trichy Complex,Active,5235,2025-04-24,ABB,ABB-SP-415V100A-35
8d99149c-53c7-5b47-ba91-36818058f105,BHEL,BHEL-500130,STORES ITEM 1 in Ball Valve - ASTM A216 WCB 300#,CMM-VALVE-93B52B-001,Valves,Ball Valve,NOS,Hazira Complex,Slow-Moving,3868,2024-08-03,Audco,AUD-BV-1in-24
65e037ae-711b-571a-b3f0-b58243a6874c,BHEL,BHEL-500131,SPARE-GATE VLV 600# SS304 1/2 in,CMM-VALVE-C0CF03-001,Valves,Gate Valve,NOS,Bhopal Complex,Active,5831,2025-02-23,L&T Valves,L&TVAL-GV-1-2in-70
5c0cd8dc-a159-53ca-8a84-e7bfa1ddef77,BHEL,BHEL-500132,STORES ITEM DN 50 GLOBE VALVE - ASTM A351 CF8M 600#,CMM-VALVE-B1DCF5-001,Valves,Globe Valve,NOS,Ranipet Complex,Active,5394,2025-12-05,Audco,AUD-GV-DN50-09
9861ff62-fdd8-57c5-a954-f74f28a4d147,BHEL,BHEL-500133,"RECIPROCATING PUMP, Cast Iron, SIZE DN 100 150#",CMM-PUMP-36F968-001,Pumps,Reciprocating Pump,SET,Trichy Complex,Active,7667,2024-05-31,KSB,KSB-RP-DN100-19
66363226-cdd6-5425-ad55-e1a5c03b6f32,BHEL,BHEL-500134,HEX NUT M12 x 50 Alloy Steel 150#,CMM-FASTNR-59C34E-001,Fasteners,Hex Nut,NOS,Bhopal Complex,Active,13859,2025-12-15,Unbrako,UNB-HN-M12x50-30
6cf1a233-4175-5c49-a6e0-94a901cbad27,BHEL,BHEL-500135,STORES ITEM PUMP CENTRIF 2 in x 1.5 in Cast Iron 300#,CMM-PUMP-CBCD97-001,Pumps,Centrifugal Pump,SET,Trichy Complex,Obsolete,12204,2025-01-16,Kirloskar,KIR-CP-2inx1.5in-13
29e6102c-9a17-5a9e-8c7e-e54eecfe60a2,BHEL,BHEL-500136,SPARE-GEAR PUMP 150# SS304 2 in x 1.5 in,CMM-PUMP-D585B9-001,Pumps,Gear Pump,SET,Hazira Complex,Obsolete,10889,2025-02-16,Kirloskar,KIR-GP-2inx1.5in-09
91ce6001-9360-593c-bfc2-ea379cb485e1,BHEL,BHEL-500137,CIRCUIT BREAKER 300# Aluminium 415V 100A,CMM-ELECTR-1B3CEC-001,Electrical,Circuit Breaker,MTR,Ranipet Complex,Obsolete,11270,2025-05-17,Havells,HAV-CB-415V100A-50
158d4c38-722c-53c7-afd6-20a8e92a8338,BHEL,BHEL-500138,IND.SPIRAL WOUND GASKET 50 mm Graphite 600#,CMM-SEALG-6DA7E7-001,Seals,Spiral Wound Gasket,KG,Bhopal Complex,Active,8096,2024-06-27,Chesterton,CHE-SWG-50mm-90
f02b0479-570a-523c-858c-17a7ed010d6a,BHEL,BHEL-500139,STORES ITEM Hex Bolt 150# Grade 8.8 M10 x 40,CMM-FASTNR-B1846A-001,Fasteners,Hex Bolt,NOS,Hazira Complex,Active,4042,2025-05-06,Sundram Fasteners,SUNFAS-HB-M10x40-15
9b1834bd-d74a-59bf-8ba2-2e355f172bde,BHEL,BHEL-500140,DN 100 REDUCER - ASTM A106 Gr B 300#,CMM-PIPEF-67E91A-001,Pipes & Fittings,Reducer,MTR,Ranipet Complex,Slow-Moving,11327,2024-10-29,ISMT,ISM-R-DN100-36
2f318351-0686-540c-81ff-d90a6dbb8d10,BHEL,BHEL-500141,GEAR PUMP 3 in x 2 in Duplex Steel 150#,CMM-PUMP-9B401B-001,Pumps,Gear Pump,SET,Ranipet Complex,Active,2339,2024-07-04,Kirloskar,KIR-GP-3inx2in-77
aacd8458-3807-58b2-b3fe-7ea0ab6a856b,BHEL,BHEL-500142,"Centrifugal Pump, Cast Iron, SIZE DN 80 150#",CMM-PUMP-904476-001,Pumps,Centrifugal Pump,SET,Hazira Complex,Slow-Moving,9117,2025-01-12,WPIL,WPI-CP-DN80-09
d622922c-c723-5061-b7fe-69c23ba1be77,BHEL,BHEL-500143,STORES ITEM GLOBE VALVE 600# SS316 DN 100,CMM-VALVE-B3D146-001,Valves,Globe Valve,NOS,Ranipet Complex,Active,884,2025-06-13,Leader Valves,LEAVAL-GV-DN100-43
def480c9-fe31-57c8-b7aa-6e0e55428943,BHEL,BHEL-500144,"Mechanical Seal, Graphite, SIZE 65 mm 600#",CMM-SEALG-747B98-001,Seals,Mechanical Seal,NOS,Bhopal Complex,Obsolete,4970,2024-09-20,Flowserve,FLO-MS-65mm-66
dd58176b-954d-5263-bfc8-9f655049ea63,BHEL,BHEL-500145,STORES ITEM Ball Bearing 6304 Chrome Steel 600#,CMM-BEARNG-F25509-001,Bearings,Ball Bearing,NOS,Bhopal Complex,Active,10606,2025-11-15,SKF,SKF-BB-6304-89
480545ac-9abd-5b72-8482-9cd9fdafae8b,BHEL,BHEL-500146,IND.DN 100 BV - ASTM A216 WCB 150#,CMM-VALVE-23562D-001,Valves,Ball Valve,NOS,Trichy Complex,Obsolete,388,2024-04-11,KSB,KSB-BV-DN100-02
b6dddec4-a61f-5fc8-99f6-a6965dde4c52,BHEL,BHEL-500147,Flange 600# Carbon Steel DN 80,CMM-PIPEF-773DC4-001,Pipes & Fittings,Flange,MTR,Trichy Complex,Obsolete,1907,2025-04-07,ISMT,ISM-F-DN80-16
ecd476d7-2c4f-5eef-8b6f-1040d42d0fe4,BHEL,BHEL-500148,STORES ITEM ROLLER BRG 6304 Stainless Steel 300#,CMM-BEARNG-20EFDA-001,Bearings,Roller Bearing,NOS,Bhopal Complex,Active,5873,2024-01-18,FAG,FAG-RB-6304-26
b1a3531b-9600-5022-8b9b-2984494a75a8,BHEL,BHEL-500149,"IND.VERTICAL TURBINE PUMP, Carbon Steel, SIZE DN 80 600#",CMM-PUMP-3FB8ED-001,Pumps,Vertical Turbine Pump,SET,Trichy Complex,Active,1927,2025-02-19,WPIL,WPI-VTP-DN80-79
77da2b64-358c-54e4-9811-4add872a250e,BHEL,BHEL-500150,STORES ITEM Welded Pipe 300# SS316L 6 in,CMM-PIPEF-7F1EC6-001,Pipes & Fittings,Welded Pipe,MTR,Bhopal Complex,Active,11024,2025-09-08,Jindal Pipes,JINPIP-WP-6in-93
2dac819d-c744-5aaf-8eba-dc38f020f7b3,BHEL,BHEL-500151,"STORES ITEM RECIPROCATING PUMP, Alloy Steel, SIZE 2 in x 1.5 in 600#",CMM-PUMP-A94855-001,Pumps,Reciprocating Pump,SET,Trichy Complex,Active,11513,2024-06-19,Kirloskar,KIR-RP-2inx1.5in-28
be833ab3-dcaa-5565-8f8f-3f347a38ee02,BHEL,BHEL-500152,"IND.Gear Pump, SS316, SIZE 3 in x 2 in 600#",CMM-PUMP-B81BDC-001,Pumps,Gear Pump,SET,Hazira Complex,Active,8253,2025-02-20,Kirloskar,KIR-GP-3inx2in-97
5d4901d2-f9a5-524a-bcfc-e414e25c17a7,BHEL,BHEL-500153,Vertical Turbine Pump 150# Cast Iron DN 100,CMM-PUMP-137846-001,Pumps,Vertical Turbine Pump,SET,Ranipet Complex,Active,2452,2025-03-20,WPIL,WPI-VTP-DN100-44
17a698ed-d617-5c84-80ac-a276cbc0c16b,BHEL,BHEL-500154,SPARE-Vertical Turbine Pump 2 in x 1.5 in SS304 300#,CMM-PUMP-C9BFA5-001,Pumps,Vertical Turbine Pump,SET,Hazira Complex,Active,13032,2024-08-31,WPIL,WPI-VTP-2inx1.5in-83
ab3dc753-45a5-5c45-9ed8-e4c39d97d9f5,BHEL,BHEL-500155,IND.STUD BOLT M12 x 50 Grade B7 600#,CMM-FASTNR-AE0702-001,Fasteners,Stud Bolt,NOS,Hazira Complex,Active,5300,2025-05-14,Precision Fasteners,PREFAS-SB-M12x50-83
88e7375e-141f-5636-9df3-458157aa8faa,BHEL,BHEL-500156,"Hex Nut, Carbon Steel, SIZE M24 x 100 600#",CMM-FASTNR-22FBDB-001,Fasteners,Hex Nut,NOS,Bhopal Complex,Active,2778,2024-11-28,Precision Fasteners,PREFAS-HN-M24x100-85
454bd252-2b68-579c-a158-3e804b681f4f,BHEL,BHEL-500157,"BRG BALL, Stainless Steel, SIZE 6208 600#",CMM-BEARNG-0FD5BF-001,Bearings,Ball Bearing,NOS,Ranipet Complex,Obsolete,12285,2024-08-07,FAG,FAG-BB-6208-18
ef1bbf19-bcae-5552-ad7b-d2bcc1a48faa,BHEL,BHEL-500158,"IND.VERTICAL TURBINE PUMP, Alloy Steel, SIZE 3 in x 2 in 150#",CMM-PUMP-1E1136-001,Pumps,Vertical Turbine Pump,SET,Bhopal Complex,Active,3401,2024-05-03,KSB,KSB-VTP-3inx2in-58
2e04a510-3492-57af-89b8-87311a27783f,BHEL,BHEL-500159,STORES ITEM Gear Pump 300# SS304 DN 80,CMM-PUMP-A4C583-001,Pumps,Gear Pump,SET,Ranipet Complex,Active,9343,2025-03-02,Kirloskar,KIR-GP-DN80-41
b14a3002-9907-506f-a657-61b41206c70e,BHEL,BHEL-500160,6408 TAPER ROLLER BEARING - AISI 52100 300#,CMM-BEARNG-D5796C-001,Bearings,Taper Roller Bearing,NOS,Bhopal Complex,Active,9053,2025-03-26,SKF,SKF-TRB-6408-70
8c506bf4-3965-5ff7-8445-f80d7789ad1b,BHEL,BHEL-500161,Distribution Transformer 300# Aluminium 4C x 25 sq mm,CMM-ELECTR-329BB9-001,Electrical,Distribution Transformer,MTR,Ranipet Complex,Slow-Moving,10782,2025-07-09,Siemens,SIE-DT-4Cx25sqmm-88
11b6a889-17db-51c2-9a06-242e4276cc5e,BHEL,BHEL-500162,STORES ITEM Roller Bearing 150# Stainless Steel 22208,CMM-BEARNG-52104E-001,Bearings,Roller Bearing,NOS,Bhopal Complex,Active,6727,2025-05-13,FAG,FAG-RB-22208-19
38b64557-f727-59ec-a515-a25e82eb1b10,BHEL,BHEL-500163,"STORES ITEM Butterfly Valve, LCB, SIZE DN 100 300#",CMM-VALVE-166070-001,Valves,Butterfly Valve,NOS,Ranipet Complex,Active,6525,2024-02-17,L&T Valves,L&TVAL-BV-DN100-42
4520beef-ab0c-52e0-a5e7-18f4812d9228,BHEL,BHEL-500164,IND.Control Valve 600# SS304 DN 50,CMM-VALVE-B4D337-001,Valves,Control Valve,NOS,Hazira Complex,Active,12369,2025-07-17,Fouress,FOU-CV-DN50-57
92d94393-f821-5f67-817f-3fe6c675ecb4,BHEL,BHEL-500165,STORES ITEM FLANGE DN 80 IS 2062 150#,CMM-PIPEF-EE1D45-001,Pipes & Fittings,Flange,MTR,Bhopal Complex,Active,13181,2024-07-26,Jindal Pipes,JINPIP-F-DN80-09
5bb6a013-a2bf-5ea4-b1e9-ed62b34360f1,BHEL,BHEL-500166,IND.6 in Welded Pipe - IS 2062 600#,CMM-PIPEF-A7BB01-001,Pipes & Fittings,Welded Pipe,MTR,Ranipet Complex,Active,3343,2025-07-27,Maharashtra Seamless,MAHSEA-WP-6in-19
b7096f80-98e7-56de-b528-ed059224e590,BHEL,BHEL-500167,"Stud Bolt, Grade B7, SIZE M10 x 40 300#",CMM-FASTNR-A1A35C-001,Fasteners,Stud Bolt,NOS,Bhopal Complex,Active,6555,2024-11-05,GKW,GKW-SB-M10x40-24
1dea7d35-7e97-5ea6-bdff-83807d201849,BHEL,BHEL-500168,"IND.ANCHOR BOLT, Carbon Steel, SIZE M16 x 65 150#",CMM-FASTNR-0C6EBA-001,Fasteners,Anchor Bolt,NOS,Ranipet Complex,Active,7810,2025-12-08,Sundram Fasteners,SUNFAS-AB-M16x65-30
5ef266bc-e9ce-59a4-a8e4-02f422c482ee,BHEL,BHEL-500169,Induction Motor 300# Copper 3C x 95 sq mm,CMM-ELECTR-5540AC-001,Electrical,Induction Motor,MTR,Bhopal Complex,Active,2814,2025-03-21,BHEL,BHE-IM-3Cx95sqmm-24
fe182554-ae75-5ac5-bfe7-7e4dffe2813b,BHEL,BHEL-500170,IND.100 mm Mechanical Seal - Graphite 300#,CMM-SEALG-8BDD10-001,Seals,Mechanical Seal,NOS,Bhopal Complex,Active,5612,2025-06-01,Sealol,SEA-MS-100mm-82
87a7e567-bfdc-57f7-b46b-885100a4d694,BHEL,BHEL-500171,"Rubber Gasket, PTFE, SIZE 50 mm 600#",CMM-SEALG-E59C31-001,Seals,Rubber Gasket,KG,Ranipet Complex,Slow-Moving,7991,2024-10-25,Flowserve,FLO-RG-50mm-96
2aea59c5-235b-5ad0-afd0-e3286e1f03ff,BHEL,BHEL-500172,Taper Roller Bearing 600# AISI 52100 6304,CMM-BEARNG-67CA99-001,Bearings,Taper Roller Bearing,NOS,Hazira Complex,Obsolete,7951,2025-05-19,NBC Bearings,NBCBEA-TRB-6304-68
5a7d6a5c-a67c-550a-b48f-357f87e045f7,BHEL,BHEL-500173,STORES ITEM Socket Head Screw M16 x 65 SS316 600#,CMM-FASTNR-253984-001,Fasteners,Socket Head Screw,NOS,Hazira Complex,Active,4784,2025-04-14,Precision Fasteners,PREFAS-SHS-M16x65-66
e88a334d-17ab-5354-8208-0c10b0875fac,BHEL,BHEL-500174,"Rubber Gasket, Viton, SIZE 65 mm 300#",CMM-SEALG-439083-001,Seals,Rubber Gasket,NOS,Bhopal Complex,Active,12510,2024-06-12,Flowserve,FLO-RG-65mm-34
4d19881f-e9c7-5323-8693-5debc22e2de4,BHEL,BHEL-500175,Ball Valve 150# ASTM A351 CF8M DN 100,CMM-VALVE-C01430-001,Valves,Ball Valve,NOS,Trichy Complex,Active,4449,2024-10-13,L&T Valves,L&TVAL-BV-DN100-11
c2b2dc99-7123-56a9-8ac8-969b09875afe,BHEL,BHEL-500176,"IND.REDUCER, IS 2062, SIZE 2 in 600#",CMM-PIPEF-FEC860-001,Pipes & Fittings,Reducer,MTR,Trichy Complex,Slow-Moving,3089,2024-10-23,Maharashtra Seamless,MAHSEA-R-2in-23
caf31c8c-b24d-5e6c-8843-b4542f2e9920,BHEL,BHEL-500177,Hex Nut M10 x 40 Grade 10.9 150#,CMM-FASTNR-B46359-001,Fasteners,Hex Nut,NOS,Hazira Complex,Active,9777,2024-04-23,Unbrako,UNB-HN-M10x40-71
20d7aadf-b3c3-5614-82c5-33f1b6a14868,BHEL,BHEL-500178,IND.Check Valve 600# WCB DN 50,CMM-VALVE-544738-001,Valves,Check Valve,NOS,Bhopal Complex,Obsolete,13418,2025-08-26,L&T Valves,L&TVAL-CV-DN50-50
c0b52a0d-ed2b-5552-a483-4f2acbb86910,BHEL,BHEL-500179,STORES ITEM GLOBE VALVE DN 150 ASTM A216 WCB 600#,CMM-VALVE-846D44-001,Valves,Globe Valve,NOS,Ranipet Complex,Slow-Moving,2117,2025-04-14,KSB,KSB-GV-DN150-69
c3ea8ecc-8b19-52fe-8d5a-245e506c5f50,BHEL,BHEL-500180,IND.1/2 in NPT Level Transmitter - Brass 300#,CMM-INSTRU-40C5B3-001,Instrumentation,Level Transmitter,NOS,Ranipet Complex,Active,13646,2024-03-23,Emerson,EME-LT-1-2inNPT-53
c285c89b-b00e-50bf-ab66-9b90abb25f3f,BHEL,BHEL-500181,STORES ITEM 6408 TAPER ROLLER BEARING - Stainless Steel 300#,CMM-BEARNG-FBE56C-001,Bearings,Taper Roller Bearing,NOS,Trichy Complex,Active,673,2025-01-28,FAG,FAG-TRB-6408-28
4f033cac-57ed-54dc-8bb3-16c3f25febb6,BHEL,BHEL-500182,SPARE-STUD BOLT 600# Carbon Steel M10 x 40,CMM-FASTNR-BA072B-001,Fasteners,Stud Bolt,KG,Hazira Complex,Active,14985,2024-03-13,GKW,GKW-SB-M10x40-02
74bf64e2-d400-5467-840a-51b908517bcf,BHEL,BHEL-500183,IND.Socket Head Screw 150# Grade B7 M16 x 65,CMM-FASTNR-64D9FA-001,Fasteners,Socket Head Screw,NOS,Bhopal Complex,Active,7346,2025-10-30,Precision Fasteners,PREFAS-SHS-M16x65-06
eb4a6d59-9443-5d44-962c-09481495d133,BHEL,BHEL-500184,"STORES ITEM XLPE Cable, Aluminium, SIZE 415V 100A 600#",CMM-ELECTR-4F6C14-001,Electrical,XLPE Cable,MTR,Hazira Complex,Active,14583,2024-01-20,Siemens,SIE-XC-415V100A-08
5c6e62e9-588b-5205-af11-7cf536185e9d,BHEL,BHEL-500185,SPARE-LEVEL TRANSMITTER 4-20 mA Brass 600#,CMM-INSTRU-76A4D1-001,Instrumentation,Level Transmitter,NOS,Ranipet Complex,Active,7705,2025-07-09,Yokogawa,YOK-LT-4-20mA-46
7cb260f6-b6ad-50a7-b007-6b2668765261,BHEL,BHEL-500186,"TAPER ROLLER BEARING, Chrome Steel, SIZE 6304 300#",CMM-BEARNG-A74B84-001,Bearings,Taper Roller Bearing,NOS,Trichy Complex,Slow-Moving,10497,2024-11-26,Timken,TIM-TRB-6304-90
9a0b4415-b769-5f70-90f1-148ca9c89dc2,BHEL,BHEL-500187,MECHANICAL SEAL 50 mm Graphite 600#,CMM-SEALG-1EEB61-001,Seals,Mechanical Seal,NOS,Hazira Complex,Obsolete,3062,2025-10-18,Flowserve,FLO-MS-50mm-85
a332718e-a605-5596-8113-0dafff1b2e77,BHEL,BHEL-500188,WELDED PIPE DN 80 SS316L 600#,CMM-PIPEF-5FC852-001,Pipes & Fittings,Welded Pipe,MTR,Bhopal Complex,Active,5864,2024-08-15,Jindal Pipes,JINPIP-WP-DN80-32
f2af4d72-48bf-5608-b968-ef2eac83655a,BHEL,BHEL-500189,Spiral Wound Gasket 600# Graphite 100 mm,CMM-SEALG-F13686-001,Seals,Spiral Wound Gasket,NOS,Hazira Complex,Slow-Moving,1445,2025-04-30,Sealol,SEA-SWG-100mm-84
1333747c-5fe7-55f3-badb-367860eae6a7,BHEL,BHEL-500190,"Level Transmitter, Polycarbonate, SIZE 0-500 Deg C 600#",CMM-INSTRU-325A21-001,Instrumentation,Level Transmitter,NOS,Bhopal Complex,Active,11696,2024-06-16,ABB,ABB-LT-0-500DegC-01
cf64a8f3-207d-5d8b-a173-8da12e760e16,BHEL,BHEL-500191,"SPARE-STEAM TURBINE CONTROL VALVE, ASTM A217 WC6, SIZE 6 in",CMM-VALVE-11ED70-001,Valves,Steam Turbine Control Valve,NOS,Trichy Complex,Slow-Moving,10486,2024-06-14,Audco,AUD-STCV-6in-76
9d8c48b0-dbed-5c83-a3be-93e2f14db4d9,BHEL,BHEL-500192,STORES ITEM Turbine Generator Stator Coil 11 kV Copper,CMM-ELECTR-9B74A3-001,Electrical,Turbine Generator Stator Coil,MTR,Hazira Complex,Active,2219,2024-01-08,Havells,HAV-TGSC-11kV-70
